Supplier ID,Shape,Weight,Color,Clarity,Total Price,Lot Number,Stock Number,Lab,Cert #,Certificate Image,2nd Image,Dimension,Depth %,Table %,Crown Angle,Crown %,Pavilion Angle,Pavilion %,Girdle Thinnest,Girdle Thickest,Girdle %,Culet Size,Culet Condition,Polish,Symmetry,Fluor Color,Fluor Intensity,Enhancements,Remarks,Availability,Is Active,FC-Main Body,FC- Intensity,FC- Overtone,Matched Pair,Separable,Matching Stock #,Pavilion,Syndication,Cut Grade,External Url,Lab Grown/Natural
159317,Round,1.57,F,VVS2,12434.40,324512,324512,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32568402556&PhysicalType=MAIN,,7.47|7.57|4.61,61.40,57.00,35.00,15.00,41.20,43.50,Thin,Medium,,None,,Very Good,Very Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/324512,NATURAL
159317,Asscher,4.06,F,VS2,69060.60,325006A,325006A,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32600411792&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33644428211&PhysicalType=MAIN,8.88|8.53|5.52,64.70,66.00,,,,,Thick,Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/325006A,NATURAL
159317,Cushion,0.81,E,VS1,1020.60,325894,325894,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32677433117&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32834925476&PhysicalType=MAIN,5.52|5.04|3.43,68.00,64.00,,,,,,,,None,,Good,Good,Blue,Medium,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/325894,NATURAL
159317,Princess,0.90,H,VS1,1263.60,325895,325895,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32677912724&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32730375451&PhysicalType=MAIN,5.34|5.06|3.77,74.50,72.00,,,,,Very Thin,Very Thick,,None,,Very Good,Very Good,,Faint,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/325895,NATURAL
159317,Round,1.40,E,SI2,2926.00,326770,326770,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32753235168&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32964489065&PhysicalType=MAIN,7.07|7.13|4.49,63.30,56.00,36.50,16.50,41.00,43.50,Thin,Slightly Thick,,None,,Excellent,Excellent,Blue,Strong,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/326770,NATURAL
159317,Round,6.18,I,SI1,91773.00,326780,326780,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32761710197&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32834566734&PhysicalType=MAIN,11.99|12.06|7.14,59.30,60.00,32.00,12.50,41.40,44.00,Thin,Medium,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/326780,NATURAL
159317,Princess,2.19,J,VVS2,7627.77,326804,326804,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32771209785&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32771686655&PhysicalType=MAIN,7.46|7.29|4.93,67.60,69.00,,,,,Thick,Thick,,None,,Excellent,Excellent,Blue,Medium,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/326804,NATURAL
159317,Oval,0.90,D,I1,972.00,326918,326918,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32843273500&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32854189593&PhysicalType=MAIN,7.61|5.64|3.29,58.30,64.00,,,,,Slightly Thick,Extremely Thick,,None,,Excellent,Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Good,https://dna.dnalinks.in/d/326918,NATURAL
159317,Emerald,0.90,H,VVS2,1323.00,326919,326919,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32843198196&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32848446848&PhysicalType=MAIN,5.97|4.59|3.32,72.40,62.00,,,,,Very Thick,Very Thick,,None,,Excellent,Very Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/326919,NATURAL
159317,Emerald,0.90,H,IF,1598.40,326920,326920,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32843198193&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32854189591&PhysicalType=MAIN,5.94|4.61|3.32,72.10,68.00,,,,,Very Thick,Very Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/326920,NATURAL
159317,Pear,0.90,J,VS2,1069.20,326922,326922,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32843273503&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32854189594&PhysicalType=MAIN,7.89|5.34|3.5,65.60,60.00,,,,,Slightly Thick,Very Thick,,None,,Excellent,Very Good,Blue,Medium,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/326922,NATURAL
159317,Emerald,6.01,D,FL,247912.50,326953,326953,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32860920237&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33166156448&PhysicalType=MAIN,11.96|8.47|5.75,67.90,68.00,,,,,Thick,Very Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/326953,NATURAL
159317,Round,2.50,G,VS2,26832.50,327089,327089,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32900969946&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33361186575&PhysicalType=MAIN,8.58|8.65|5.42,63.00,56.00,36.50,16.50,40.80,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/327089,NATURAL
159317,Round,2.71,E,SI1,28081.02,327103,327103,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32932862783&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32975276402&PhysicalType=MAIN,8.83|8.88|5.55,62.60,58.00,35.50,15.00,41.20,43.50,Slightly Thick,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/327103,NATURAL
159317,Round,9.07,H,VS2,250558.75,327370,327370,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32957235594&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33744722629&PhysicalType=MAIN,13.62|13.7|8.14,59.60,60.00,31.50,12.00,41.60,44.50,Thin,Medium,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/327370,NATURAL
159317,Round,1.64,H,VVS2,7760.48,327691,327691,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33006952656&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33017028884&PhysicalType=MAIN,7.5|7.55|4.68,62.20,58.00,35.00,14.50,41.20,43.50,Medium,Slightly Thick,,None,,Excellent,Excellent,,Faint,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/327691,NATURAL
159317,Oval,1.25,G,I2,1472.50,327723,327723,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33068105310&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33179467249&PhysicalType=MAIN,8.07|6.2|3.8,61.30,60.00,,,,,Thin,Thick,,Very Small,,Good,Good,Blue,Medium,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/327723,NATURAL
159317,Radiant,1.22,H,SI1,1998.36,327728,327728,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33065963946&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337758353&PhysicalType=MAIN,6.6|5.85|4.1,70.10,69.00,,,,,Medium,Thick,,None,,Very Good,Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/327728,NATURAL
159317,Radiant,1.22,H,SI1,1998.36,327728,327728,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33065963946&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337758353&PhysicalType=MAIN,6.6|5.85|4.1,70.10,69.00,,,,,Medium,Thick,,None,,Very Good,Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/327728,NATURAL
159317,Round,1.50,I,VS1,5916.00,327742,327742,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31968457137&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337758354&PhysicalType=MAIN,7.22|7.27|4.59,63.30,56.00,36.50,16.50,41.00,43.50,Thin,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/327742,NATURAL
159317,Emerald,4.40,F,VS2,80388.00,327747,327747,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33118233004&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337758355&PhysicalType=MAIN,10.56|7.87|5.49,69.80,67.00,,,,,Slightly Thick,Thick,,None,,Excellent,Very Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/327747,NATURAL
159317,Round,1.50,F,I1,4336.50,327755,327755,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33121447163&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337758357&PhysicalType=MAIN,7.42|7.48|4.54,60.90,54.00,34.50,15.50,40.80,43.00,Thin,Medium,,None,,Very Good,Very Good,,Faint,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/327755,NATURAL
159317,Round,1.60,D,VS2,11040.00,327758,327758,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33123229423&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33378006389&PhysicalType=MAIN,7.49|7.55|4.68,62.10,57.00,36.00,15.50,41.20,43.50,Thin,Medium,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/327758,NATURAL
159317,Pear,2.06,K,I1,5030.52,327789,327789,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33147896509&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33154001894&PhysicalType=MAIN,10.61|7.4|4.45,60.10,63.00,,,,,Medium,Very Thick,,Medium,,Good,Fair,,Faint,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/327789,NATURAL
159317,Princess,2.50,G,SI2,12470.00,327792,327792,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33644140623&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337758799&PhysicalType=MAIN,7.24|7.15|5.41,75.70,73.00,,,,,Very Thick,Extremely Thick,,None,,Excellent,Very Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/327792,NATURAL
159317,Pear,2.08,D,I1,8898.24,327794,327794,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33165607357&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33211832780&PhysicalType=MAIN,10.49|6.93|4.44,64.00,67.00,,,,,Slightly Thick,Extremely Thick,,None,,Good,Very Good,,Faint,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/327794,NATURAL
159317,Princess,1.70,I,SI2,3468.00,327797,327797,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32617922734&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33168986279&PhysicalType=MAIN,6.58|6.48|4.7,72.50,77.00,,,,,Slightly Thick,Thick,,None,,Excellent,Very Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/327797,NATURAL
159317,Round,5.04,H,SI1,78800.40,327798,327798,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33166509840&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33353991959&PhysicalType=MAIN,11.24|11.3|6.59,58.50,61.00,33.00,12.50,41.00,43.50,Thin,Thin,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/327798,NATURAL
159317,Round,1.65,I,SI2,4880.70,327802,327802,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33169479533&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337759319&PhysicalType=MAIN,7.5|7.53|4.69,62.40,58.00,36.00,15.50,40.80,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/327802,NATURAL
159317,Emerald,1.30,D,VVS2,5779.80,327818,327818,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33176893954&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33192141676&PhysicalType=MAIN,7.23|5.14|3.48,67.70,67.00,,,,,Thick,Very Thick,,None,,Excellent,Very Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/327818,NATURAL
159317,Round,2.25,H,SI2,12771.00,327852,327852,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33189573241&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33192349531&PhysicalType=MAIN,8.35|8.41|5.18,61.80,59.00,35.00,14.50,41.20,44.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/327852,NATURAL
159317,Round,3.18,I,VVS2,35043.60,327855,327855,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33190031592&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33196611456&PhysicalType=MAIN,9.73|9.78|5.66,58.00,60.00,31.50,12.00,41.20,43.50,Thin,Thin,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/327855,NATURAL
159317,Cushion,0.91,K,VVS2,993.72,327857,327857,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33190224133&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33196611451&PhysicalType=MAIN,6.24|5.68|3.45,60.80,62.00,,,,,Very Thin,Very Thick,,Medium,,Very Good,Good,,Faint,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/327857,NATURAL
159317,Oval,2.81,K,SI2,11824.48,327864,327864,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33200894502&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337799516&PhysicalType=MAIN,10.58|7.77|5.08,65.30,58.00,,,,,Thick,Very Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/327864,NATURAL
159317,Oval,1.72,I,SI1,5971.84,327867,327867,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33200894501&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33211965026&PhysicalType=MAIN,8.81|6.14|4.68,76.30,51.00,,,,,Thick,Extremely Thick,,None,,Good,Good,,Faint,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/327867,NATURAL
159317,Asscher,1.03,G,VS1,2002.32,327894,327894,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33208784753&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33211965024&PhysicalType=MAIN,5.98|5.95|3.48,58.50,72.00,,,,,Thick,Thick,,Very Small,,Good,Very Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/327894,NATURAL
159317,Emerald,2.00,G,VVS1,16320.00,327902,327902,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33215175121&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337776964&PhysicalType=MAIN,8.56|5.92|4.24,71.70,68.00,,,,,Very Thick,Very Thick,,None,,Excellent,Very Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/327902,NATURAL
159317,Princess,2.11,F,VS1,13609.50,327973,327973,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33231952314&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337823418&PhysicalType=MAIN,7.36|7.16|5.08,71.00,73.00,,,,,Medium,Thick,,None,,Very Good,Very Good,,None,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/327973,NATURAL
159317,Oval,2.01,G,VS2,13326.30,327974,327974,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33231952311&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33346361583&PhysicalType=MAIN,10.14|7.17|4.38,61.10,57.00,,,,,Slightly Thick,Thick,,None,,Very Good,Excellent,Blue,Strong,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/327974,NATURAL
159317,Princess,2.19,E,SI2,7884.00,327977,327977,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33231952315&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33236511651&PhysicalType=MAIN,7.14|7.1|5.27,74.20,74.00,,,,,Thick,Very Thick,,None,,Very Good,Very Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/327977,NATURAL
159317,Emerald,0.75,E,VS1,971.25,327978,327978,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33234343360&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337765010&PhysicalType=MAIN,5.2|4.86|3.28,67.50,65.00,,,,,Thick,Thick,,Medium,,Good,Good,Blue,Medium,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/327978,NATURAL
159317,Round,1.23,F,VVS2,4870.80,328044,328044,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33370506280&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337844535&PhysicalType=MAIN,6.85|6.87|4.23,61.70,59.00,35.00,14.00,41.00,43.50,Medium,Slightly Thick,,None,,Excellent,Excellent,Blue,Strong,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/328044,NATURAL
159317,Radiant,4.00,F,VVS2,63640.00,328046,328046,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33378032017&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337835464&PhysicalType=MAIN,9.9|8.41|5.75,68.30,65.00,,,,,Slightly Thick,Thick,,None,,Excellent,Excellent,,Faint,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/328046,NATURAL
159317,Round,3.37,I,SI2,25072.80,328054,328054,Other,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33343631177&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33343631178&PhysicalType=MAIN,9.83|9.91|5.78,58.50,62.00,33.50,12.50,41.20,43.50,Thin,Medium,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/328054,NATURAL
159317,Emerald,6.02,D,VS1,188727.00,328088,328088,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32417252206&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33378728138&PhysicalType=MAIN,11.98|8.78|5.87,66.80,68.00,,,,,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/328088,NATURAL
159317,Cushion,2.01,F,VS2,12944.40,328091,328091,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33343560126&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33356526945&PhysicalType=MAIN,7.93|6.85|4.48,65.40,57.00,,,,,Medium,Slightly Thick,,None,,Excellent,Very Good,,Faint,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Good,https://dna.dnalinks.in/d/328091,NATURAL
159317,Oval,2.01,F,SI1,15050.88,328092,328092,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33354133888&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33354133889&PhysicalType=MAIN,9.83|7.04|4.44,63.00,60.00,,,,,Slightly Thick,Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/328092,NATURAL
159317,Oval,2.01,F,SI1,15050.88,328092,328092,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33354133888&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33354133889&PhysicalType=MAIN,9.83|7.04|4.44,63.00,60.00,,,,,Slightly Thick,Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/328092,NATURAL
159317,Round,1.68,I,SI2,5312.16,328115,328115,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33353524850&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33353524851&PhysicalType=MAIN,7.55|7.61|4.73,62.40,58.00,35.00,14.50,40.80,43.00,Slightly Thick,Thick,,None,,Good,Very Good,,None,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/328115,NATURAL
